customer_id,first_name,last_name,email,phone,address_line1,city,region,postal_code,country,customer_segment,signup_date
CUST101657,Michael,Walters,michael.walters1657@example.com,(266)986-6808,5300 Jacob Divide Suite 509,Lake Robert,Alaska,37320,United States,New,2025-07-22
CUST101658,Morgan,Montgomery,morgan.montgomery1658@example.com,+1-503-937-1421,2793 Crystal Spur Suite 894,Jordanfort,Nebraska,97681,United States,VIP,2022-08-17
CUST101659,Cheryl,Daniel,cheryl.daniel1659@example.com,001-736-398-3240x72819,80980 Jose Road Apt. 362,Thomasview,Wyoming,40102,United States,Returning,2024-05-10
CUST101660,Maria,Lopez,maria.lopez1660@example.com,(394)726-7327x222,25016 Kimberly Ferry Suite 451,Lake Elizabethmouth,Vermont,09478,United States,VIP,2025-02-22
CUST101661,Adam,Ross,adam.ross1661@example.com,001-449-851-3396x60575,471 William Forest Apt. 072,Lake Ashley,Pennsylvania,93538,United States,New,2022-04-19
CUST101662,Amanda,Mcpherson,amanda.mcpherson1662@example.com,750-363-6985x16765,9760 Devin Lane Suite 499,Ginaport,Kansas,59524,United States,Returning,2021-08-05
CUST101663,Joann,Gonzalez,joann.gonzalez1663@example.com,+1-642-649-1626x31777,21242 Lisa Underpass,Leehaven,Colorado,88077,United States,New,2026-06-16
CUST101664,Anthony,Hall,anthony.hall1664@example.com,731.275.1029x583,27104 Clark Islands,East Louischester,Washington,26945,United States,Returning,2024-01-23
CUST101665,Wendy,Jones,wendy.jones1665@example.com,619.516.3354x715,825 Rodriguez Unions,Stephensberg,Vermont,88849,United States,Loyalty,2022-10-22
CUST101666,Antonio,Leblanc,antonio.leblanc1666@example.com,(699)745-8028,86919 Ronald Fall Suite 499,North Samantha,Massachusetts,33112,United States,Returning,2025-02-10
CUST101667,Matthew,Gonzalez,matthew.gonzalez1667@example.com,661.536.7461x61605,0736 Miller Parks,Timothychester,Rhode Island,99183,United States,Returning,2024-09-28
CUST101668,Sylvia,Ballard,sylvia.ballard1668@example.com,(917)489-4069,2041 Jackson Flat Apt. 916,Arnoldmouth,Massachusetts,97938,United States,Returning,2026-04-21
CUST101669,Paul,Scott,paul.scott1669@example.com,201-692-5531x755,61438 Williams Rapids Suite 267,Juanmouth,Nebraska,77696,United States,Loyalty,2022-01-16
CUST101670,Bonnie,Davis,bonnie.davis1670@example.com,(550)795-6360,88231 Edgar River Suite 783,Jamesstad,Ohio,92157,United States,Returning,2024-08-28
CUST101671,Christina,Rodriguez,christina.rodriguez1671@example.com,+1-777-663-8586x922,6366 Wayne Court,South Lisachester,Mississippi,28312,United States,Loyalty,2024-06-20
CUST101672,Candice,Cook,candice.cook1672@example.com,794.450.6989,630 Padilla Pike Suite 541,Carpenterport,Iowa,11661,United States,Loyalty,2024-03-18
CUST101673,Penny,Bush,penny.bush1673@example.com,621-454-4096x762,4040 Moore Skyway Suite 703,Johnmouth,Nevada,50355,United States,Loyalty,2023-07-11
CUST101674,Brendan,Chavez,brendan.chavez1674@example.com,+1-679-297-5109x06519,34615 Joseph Station Apt. 708,New Edward,Arkansas,77510,United States,Returning,2022-10-10
CUST101675,Mackenzie,Miller,mackenzie.miller1675@example.com,001-939-600-2950x114,99055 Martinez Orchard Apt. 904,Cooperport,Massachusetts,49881,United States,Returning,2026-03-08
CUST101676,Justin,Taylor,justin.taylor1676@example.com,(533)633-8846x5190,82413 David Underpass,South Dorothyview,Texas,97406,United States,Returning,2023-10-16
CUST101677,Linda,Williams,linda.williams1677@example.com,(993)341-7733x430,82160 Ortega Port,East Carl,Missouri,60965,United States,New,2025-12-26
CUST101678,Daniel,Miller,daniel.miller1678@example.com,9802238836,579 Allen Knolls,Collinsland,California,79894,United States,Returning,2023-03-01
CUST101679,Michael,Browning,michael.browning1679@example.com,528.663.9962x402,31759 Jose Branch,New Dawnborough,South Carolina,88959,United States,New,2024-08-29
CUST101680,Katie,Taylor,katie.taylor1680@example.com,(593)495-3910x6733,5348 Michele Square Suite 966,East Sydney,Mississippi,72307,United States,Returning,2024-06-28
CUST101681,Jenny,Stevenson,jenny.stevenson1681@example.com,6109154448,74051 Smith Field,East Curtis,Tennessee,59753,United States,Loyalty,2025-06-08
CUST101682,Mark,Salazar,mark.salazar1682@example.com,(554)498-3910,410 Danielle Curve,North Vanessamouth,Idaho,78546,United States,New,2024-06-17
CUST101683,Lisa,West,lisa.west1683@example.com,(512)263-7007x963,51766 Houston Road,North Rebecca,New York,37944,United States,VIP,2025-02-09
CUST101684,Ethan,Castaneda,ethan.castaneda1684@example.com,845.795.8295,19295 Brandy Street Suite 414,Diazborough,Wisconsin,58040,United States,Returning,2025-03-11
CUST101685,Meghan,Campos,meghan.campos1685@example.com,001-782-756-4858x64766,0518 Hensley Village Apt. 679,Mcleanmouth,California,13534,United States,New,2024-09-26
CUST101686,Brenda,Smith,brenda.smith1686@example.com,+1-925-768-7042x646,804 Russell Avenue,Robinsonburgh,North Carolina,49165,United States,VIP,2021-10-28
CUST101687,Jennifer,Garcia,jennifer.garcia1687@example.com,(775)402-0922,38029 Baker Viaduct,Wernerberg,New York,50050,United States,Returning,2023-08-17
CUST101688,Mario,Ball,mario.ball1688@example.com,787-549-7151x2954,35849 Ryan Key Apt. 595,East Andrea,New Mexico,85996,United States,Loyalty,2024-04-16
CUST101689,Christian,Esparza,christian.esparza1689@example.com,001-501-381-7497,49633 Jefferson Port,Port Briantown,Maine,88654,United States,Returning,2024-04-18
CUST101690,Cassie,Price,cassie.price1690@example.com,797-540-0597,459 Jackson Brook Suite 208,Lisahaven,Idaho,71980,United States,VIP,2025-01-06
CUST101691,Luke,Hudson,luke.hudson1691@example.com,287.525.5054x151,7707 Sandoval Burgs Suite 169,Danielstad,Connecticut,23023,United States,Loyalty,2026-03-01
CUST101692,Jose,Atkins,jose.atkins1692@example.com,969.955.9582,699 Olivia Mall,Port Nicholasshire,Utah,88501,United States,New,2023-09-12
CUST101693,Carly,Graham,carly.graham1693@example.com,5827761002,209 Diaz Radial,Silvamouth,Wyoming,62017,United States,Returning,2023-04-21
CUST101694,Jane,Burke,jane.burke1694@example.com,685.363.3759,878 Harrell Creek,Lake Kristaland,Delaware,94985,United States,Returning,2023-07-08
CUST101695,Jesus,Kennedy,jesus.kennedy1695@example.com,423-931-4324x17071,633 Malone Ridges Apt. 813,East Jill,North Carolina,19075,United States,New,2023-02-04
CUST101696,Natasha,Torres,natasha.torres1696@example.com,943.351.9788x16495,2599 Alexis Tunnel,New Kenneth,Florida,36544,United States,New,2022-05-20
CUST101697,Victor,Mccarthy,victor.mccarthy1697@example.com,+1-231-537-7434,7925 Tyler Fork,West Abigail,Iowa,54044,United States,Returning,2025-10-25
CUST101698,Frank,Martin,frank.martin1698@example.com,652-897-9685,16700 Martin Passage,North Madeline,Louisiana,01793,United States,Returning,2025-06-11
CUST101699,Mary,Douglas,mary.douglas1699@example.com,(545)636-2921x35011,689 Johnson Curve Apt. 848,Michaelshire,Louisiana,96876,United States,Returning,2025-04-16
CUST101700,Donald,Phillips,donald.phillips1700@example.com,(704)874-4217,490 Li Islands,Port Justinview,Maryland,55635,United States,Returning,2024-08-23
CUST101701,Todd,Black,todd.black1701@example.com,552-252-8886x4650,17842 John Ranch Apt. 369,Petersonhaven,Iowa,81142,United States,Returning,2023-05-19
CUST101702,Tony,Webb,tony.webb1702@example.com,(471)754-2241,383 Todd Ferry,Thomasburgh,Iowa,60179,United States,Returning,2022-10-19
CUST101703,Bradley,Evans,bradley.evans1703@example.com,597-453-7006,988 Hurley Fords,West Erik,Alabama,70097,United States,Returning,2024-06-16
CUST101704,Sabrina,Lopez,sabrina.lopez1704@example.com,+1-775-358-2632x1894,858 Allison Courts,Howardville,New York,93664,United States,New,2026-04-27
CUST101705,Joe,Taylor,joe.taylor1705@example.com,+1-606-943-3955x3433,720 Williams Well,East Kelly,Louisiana,26187,United States,VIP,2021-10-29
CUST101706,Michelle,Salazar,michelle.salazar1706@example.com,573-216-3324,44783 Sandra Crest Apt. 125,Harveyside,Pennsylvania,57081,United States,Loyalty,2022-03-21
CUST101707,Brendan,Turner,brendan.turner1707@example.com,798-427-2449,6991 Thomas Plains,North Christopher,Wyoming,74618,United States,New,2025-07-01
CUST101708,Trevor,Johnston,trevor.johnston1708@example.com,766-650-1800,27760 Elizabeth Crossroad Apt. 162,Meganstad,Colorado,03712,United States,Returning,2021-11-03
CUST101709,Andrew,Cruz,andrew.cruz1709@example.com,(685)774-3973x84718,3021 Brittany Club,East Richard,New Mexico,18077,United States,Loyalty,2024-05-12
CUST101710,Marcia,Davis,marcia.davis1710@example.com,+1-780-231-0262x370,4825 Michelle Drives Apt. 546,Stephanieview,New York,49791,United States,Returning,2023-06-13
CUST101711,Lisa,Reynolds,lisa.reynolds1711@example.com,545-759-0365,37246 Hayes Lights Apt. 267,Jonesport,Tennessee,58200,United States,Loyalty,2026-07-22
CUST101712,Alexander,Ballard,alexander.ballard1712@example.com,001-952-224-2059x64254,3719 Williams Rue Apt. 489,Gainesbury,California,14725,United States,New,2025-03-13
CUST101713,Brandon,Bailey,brandon.bailey1713@example.com,739-295-2115x42401,79086 Amanda Passage Apt. 585,Valeriebury,Nevada,34692,United States,Loyalty,2024-04-13
CUST101714,Jose,Hoffman,jose.hoffman1714@example.com,(297)699-7425x429,8275 Robertson Prairie,Mercadohaven,Massachusetts,08592,United States,Returning,2025-05-29
CUST101715,Alexandra,Davidson,alexandra.davidson1715@example.com,(672)753-0815x80867,93246 Jones Station,South Matthew,Indiana,58055,United States,Returning,2022-06-14
CUST101716,Andrew,Smith,andrew.smith1716@example.com,(995)796-3518,53209 Nicholas Forges Apt. 144,Hillville,South Carolina,63728,United States,VIP,2022-11-24
CUST101717,Jennifer,Guerra,jennifer.guerra1717@example.com,+1-641-203-6758x06932,71303 Johnson Mount,New Josephmouth,Pennsylvania,07981,United States,Returning,2026-04-01
CUST101718,Steven,Marsh,steven.marsh1718@example.com,473.916.9275,0100 Walsh Run Suite 740,New Hannahton,California,67824,United States,Loyalty,2023-05-22
CUST101719,David,Soto,david.soto1719@example.com,001-966-218-0610x853,0010 Karen Curve,East Jacquelineside,Indiana,80985,United States,Loyalty,2021-11-28
CUST101720,Lucas,Kirk,lucas.kirk1720@example.com,3112816934,6987 Bernard Creek Suite 941,Port Lindachester,Iowa,24024,United States,Returning,2026-04-22
CUST101721,Edward,Hernandez,edward.hernandez1721@example.com,396-842-9586,11702 King Hollow Suite 550,Lake Joshua,West Virginia,21037,United States,New,2022-04-07
CUST101722,Megan,Alvarado,megan.alvarado1722@example.com,(754)280-5759,2426 John Landing,East Darrell,New Jersey,82992,United States,Returning,2024-04-12
CUST101723,Karl,Ramos,karl.ramos1723@example.com,432-202-0613,86767 Parker Expressway,New Julie,Oklahoma,01926,United States,VIP,2025-10-19
CUST101724,Rhonda,Mendez,rhonda.mendez1724@example.com,8499630966,96029 Dougherty Inlet Apt. 047,South Kennethmouth,Kentucky,42539,United States,Loyalty,2025-10-29
CUST101725,Melinda,Quinn,melinda.quinn1725@example.com,(557)471-3715x34278,22766 Scott Street Suite 274,Tinaport,Michigan,82815,United States,Loyalty,2023-11-23
CUST101726,Deborah,Lopez,deborah.lopez1726@example.com,001-500-421-4366x5945,34533 Hughes Passage,East Kim,North Dakota,78969,United States,Returning,2025-02-01
CUST101727,Lisa,Townsend,lisa.townsend1727@example.com,+1-854-392-0398x01337,7701 Mcdowell Crescent,West Kaitlynhaven,Connecticut,83955,United States,Loyalty,2024-10-16
CUST101728,Mary,Lewis,mary.lewis1728@example.com,(739)242-8115x876,3975 Mike Mill,North Monica,Mississippi,08936,United States,Returning,2021-11-18
CUST101729,Diana,Munoz,diana.munoz1729@example.com,400-994-4300,20656 Thomas Row Suite 380,South Michelle,Hawaii,52087,United States,New,2025-05-05
CUST101730,Robert,Perez,robert.perez1730@example.com,+1-311-643-1075x3987,2642 Anthony Lane,Jessicaville,Maine,26551,United States,Returning,2025-11-10
CUST101731,Jessica,Bass,jessica.bass1731@example.com,001-681-967-4289x5405,89475 Laura Radial Suite 245,Gainesside,Pennsylvania,71699,United States,Returning,2023-01-27
CUST101732,Jacob,Salinas,jacob.salinas1732@example.com,354-304-2100x14996,8545 Ariel Villages Apt. 579,Cruzberg,West Virginia,57008,United States,Loyalty,2023-01-22
CUST101733,Melissa,Lewis,melissa.lewis1733@example.com,001-753-400-2553,3773 Gregory Knolls Apt. 458,Romanville,Iowa,12949,United States,New,2022-07-20
CUST101734,Bryan,Bell,bryan.bell1734@example.com,333.758.3624x9215,443 Blackwell Mountains Apt. 713,Stephanieborough,Minnesota,91767,United States,Returning,2025-12-03
CUST101735,Erin,Miller,erin.miller1735@example.com,5548825627,31612 Dawn Ridges Apt. 868,Grantberg,Texas,91549,United States,New,2025-07-27
CUST101736,Timothy,Garcia,timothy.garcia1736@example.com,867.820.9750,285 Holmes Port,Kellychester,Maine,75455,United States,VIP,2023-07-27
CUST101737,Jamie,Cannon,jamie.cannon1737@example.com,815-468-5402,060 Karen Lodge,East Jerry,Mississippi,97455,United States,New,2022-08-06
CUST101738,Andrea,Camacho,andrea.camacho1738@example.com,(991)565-6130,48454 Bradshaw Flat Apt. 074,Lisamouth,West Virginia,64549,United States,New,2025-07-17
CUST101739,Samantha,Martinez,samantha.martinez1739@example.com,565-818-3163x3253,57578 Powell Centers,Keyburgh,Michigan,03545,United States,Returning,2025-06-09
CUST101740,Jennifer,James,jennifer.james1740@example.com,(806)795-0852x61068,326 Crawford Way Apt. 412,Alexisview,Illinois,75055,United States,New,2025-04-06
CUST101741,Abigail,Robertson,abigail.robertson1741@example.com,459.260.0018,63881 Jennifer Prairie Apt. 719,New Brittanybury,Oklahoma,14366,United States,Returning,2026-02-05
CUST101742,Timothy,Munoz,timothy.munoz1742@example.com,965-801-8175,80867 Curry Crossroad,Andersonland,Michigan,17369,United States,Returning,2025-12-18
CUST101743,Christina,Jackson,christina.jackson1743@example.com,566-351-7731,9313 Taylor Underpass Suite 625,Christinafort,Nevada,86908,United States,Loyalty,2024-09-13
CUST101744,Bryan,Callahan,bryan.callahan1744@example.com,(356)965-1639,1548 Robert Place,Port Joannborough,Maine,16424,United States,VIP,2023-07-19
CUST101745,Kristen,Johnson,kristen.johnson1745@example.com,946.707.4968,4654 Ryan Crescent Suite 398,North Katherine,Michigan,43227,United States,Loyalty,2025-11-22
CUST101746,Amy,Burns,amy.burns1746@example.com,240.850.3151x3465,699 Norris Forges Suite 447,Millerport,Colorado,22172,United States,Loyalty,2024-06-10
CUST101747,Julie,Davidson,julie.davidson1747@example.com,734.810.6572x99766,067 Michelle Rest,East Tiffany,New Hampshire,89643,United States,New,2025-09-12
CUST101748,Shawn,Collins,shawn.collins1748@example.com,408-243-9711,40935 Thomas Spur,South Jamesberg,Arkansas,28178,United States,New,2022-03-26
CUST101749,Elizabeth,Kim,elizabeth.kim1749@example.com,(646)751-8478x8797,579 Miller Highway Apt. 794,Joneston,Missouri,77690,United States,New,2023-01-22
CUST101750,Lauren,Fowler,lauren.fowler1750@example.com,001-851-808-3278,998 Thomas Brooks Apt. 265,Lake Jeremyton,Massachusetts,18826,United States,Returning,2023-10-12
CUST101751,Clayton,Nelson,clayton.nelson1751@example.com,(407)665-1335,6039 Roy Cliffs Apt. 849,Port Jennifer,New Mexico,07544,United States,Returning,2024-02-12
CUST101752,Kendra,Harris,kendra.harris1752@example.com,(787)661-2976x76213,1431 Figueroa Shores Apt. 489,Johnland,Idaho,07123,United States,Returning,2021-10-29
CUST101753,April,Rivera,april.rivera1753@example.com,5408024170,37331 Kerry Roads Apt. 414,Martinezhaven,Oregon,63723,United States,Returning,2024-11-25
CUST101754,Francisco,Jones,francisco.jones1754@example.com,679.442.9210x1727,517 Rollins Street,Suttonchester,Kansas,11010,United States,New,2023-06-20
CUST101755,Douglas,Mcdaniel,douglas.mcdaniel1755@example.com,+1-349-661-9651x96627,0658 Maxwell Mews Apt. 378,Heathermouth,New Jersey,13153,United States,VIP,2025-06-29
CUST101756,David,Jones,david.jones1756@example.com,001-993-291-7670,27962 Torres Falls,Wagnerport,Illinois,00511,United States,Returning,2021-08-24
CUST101757,Jeffrey,Gardner,jeffrey.gardner1757@example.com,906.646.5949x18684,203 Garrett Plaza,Masontown,Tennessee,90291,United States,Returning,2023-04-26
CUST101758,Thomas,Watson,thomas.watson1758@example.com,001-678-854-5765x3092,08132 Glen Mount Suite 041,East Robert,Maryland,99128,United States,Loyalty,2023-08-02
CUST101759,Heather,Brooks,heather.brooks1759@example.com,001-409-445-5731x49266,7603 Linda Parkway Apt. 710,East Jonathanhaven,Wyoming,94354,United States,Loyalty,2026-01-17
CUST101760,Erica,Patterson,erica.patterson1760@example.com,579-539-9697,83387 Spencer Fords,Boydhaven,Georgia,45786,United States,Returning,2025-11-30
CUST101761,David,West,david.west1761@example.com,+1-768-216-5223,993 Daniels Overpass Apt. 521,South Sheriview,Rhode Island,53437,United States,Returning,2021-10-24
CUST101762,Elizabeth,Noble,elizabeth.noble1762@example.com,429-395-0867x2266,6777 Nixon Skyway,Lake Carolyn,California,70332,United States,Returning,2022-02-17
CUST101763,Tonya,Williams,tonya.williams1763@example.com,+1-997-646-8993x3053,624 Paul Centers,East Edward,Oklahoma,91323,United States,New,2025-07-28
CUST101764,Tyler,Price,tyler.price1764@example.com,888-349-1986,94063 Bonilla Falls,Tannerborough,Rhode Island,72686,United States,New,2024-07-07
CUST101765,Thomas,Hernandez,thomas.hernandez1765@example.com,(285)200-7284x3858,9245 Sarah Circles Suite 904,Adkinsstad,Washington,80108,United States,Returning,2025-09-14
CUST101766,Nicholas,Perez,nicholas.perez1766@example.com,953-964-9961x0779,22646 Katelyn Islands,East Stephanie,Alabama,19868,United States,New,2025-10-12
CUST101767,Alex,Stevens,alex.stevens1767@example.com,(307)669-7693x805,86901 Black Well Apt. 207,Monicaton,Alaska,53263,United States,VIP,2022-03-30
CUST101768,Stephanie,Diaz,stephanie.diaz1768@example.com,(493)592-2445x565,14894 Wang Field,Dianamouth,Montana,74426,United States,New,2023-04-01
CUST101769,Jason,Williams,jason.williams1769@example.com,+1-215-769-5907,510 Short Fords Suite 112,Carterhaven,Tennessee,15321,United States,New,2022-02-05
CUST101770,Shawn,Lee,shawn.lee1770@example.com,7694938214,999 Taylor Ports Apt. 028,Brianberg,California,66359,United States,New,2024-08-10
CUST101771,Brandon,Reyes,brandon.reyes1771@example.com,6837191260,4981 Nelson Bridge Apt. 865,Stephenburgh,New York,84579,United States,Loyalty,2021-12-28
CUST101772,Grace,Watson,grace.watson1772@example.com,874.287.0566x23005,6150 Dillon Tunnel Apt. 506,Fullerfurt,Nevada,07748,United States,Returning,2024-08-13
CUST101773,Anthony,Bailey,anthony.bailey1773@example.com,5859576578,194 Adams Mountain,New Megan,Arizona,92899,United States,Returning,2023-03-06
CUST101774,Mark,Hernandez,mark.hernandez1774@example.com,001-396-609-1027x647,3211 Lisa Prairie,East Samuelchester,Wisconsin,88809,United States,VIP,2022-09-10
CUST101775,Jimmy,Cole,jimmy.cole1775@example.com,+1-581-933-0983x1452,46332 Baker Drives,Robertfurt,Oklahoma,51971,United States,Loyalty,2025-01-28
CUST101776,Kathleen,Johnson,kathleen.johnson1776@example.com,+1-958-700-0589x53815,54385 Fernandez Points,South Shawnview,South Carolina,95395,United States,New,2022-06-18
CUST101777,Lauren,Hobbs,lauren.hobbs1777@example.com,915.314.4661x99541,65626 Patterson Plaza,Kellymouth,Texas,44086,United States,New,2023-07-21
CUST101778,Kimberly,Schultz,kimberly.schultz1778@example.com,(437)576-6599x5990,2381 White Light Suite 484,New Deborahville,Maryland,50954,United States,Returning,2022-12-01
CUST101779,Ana,Hall,ana.hall1779@example.com,358.505.3315,356 Lisa Mills,East Toddport,New Mexico,25097,United States,Returning,2024-01-31
CUST101780,Kristopher,Spence,kristopher.spence1780@example.com,001-837-322-3917,225 Wade Pike Suite 313,Heatherfort,Maryland,02481,United States,VIP,2026-01-16
CUST101781,Seth,Griffin,seth.griffin1781@example.com,9737972961,7799 Paul Parkways Apt. 442,Davidhaven,Arizona,78792,United States,Loyalty,2024-03-30
CUST101782,Jorge,Edwards,jorge.edwards1782@example.com,001-624-615-2863,61706 Lawson Crest,Kevinborough,Kansas,65021,United States,VIP,2024-07-12
CUST101783,Megan,Smith,megan.smith1783@example.com,(569)514-6164x157,8409 James Cliffs Suite 810,South Danielstad,New Mexico,84695,United States,Loyalty,2022-06-04
CUST101784,Diane,Evans,diane.evans1784@example.com,(914)595-1495x583,072 Simmons Club Apt. 843,South Mariaport,North Dakota,18840,United States,New,2025-07-16
CUST101785,Jennifer,Werner,jennifer.werner1785@example.com,+1-509-290-7046x4450,0451 William Villages,Hallton,Alaska,23746,United States,New,2025-09-30
CUST101786,Danielle,Gray,danielle.gray1786@example.com,001-627-522-3736x950,605 Jorge Fort,Jasonberg,Hawaii,55331,United States,Loyalty,2024-09-01
CUST101787,Jorge,Harris,jorge.harris1787@example.com,001-653-497-3451x35996,60098 Moore Glens Apt. 514,North Sabrina,Missouri,38637,United States,Returning,2022-05-01
CUST101788,Kylie,Franklin,kylie.franklin1788@example.com,636-456-4025,06289 Gary Pike Suite 357,New Debbie,Massachusetts,75621,United States,Returning,2024-02-10
CUST101789,Michael,Conway,michael.conway1789@example.com,001-422-651-7475,5655 Francisco Vista Suite 638,South Tracy,Nevada,45990,United States,New,2025-06-01
CUST101790,Brian,Miller,brian.miller1790@example.com,7125213387,14483 Roberts Trail Suite 749,New Roger,North Dakota,26741,United States,Returning,2026-05-02
CUST101791,Heather,Cox,heather.cox1791@example.com,(343)909-3535x215,466 Shelby Meadows,Lake Jonathan,Connecticut,47416,United States,New,2025-08-08
CUST101792,Kimberly,Perry,kimberly.perry1792@example.com,408-301-0302,95512 Michelle Mall,East James,Oklahoma,47043,United States,Returning,2023-10-05
CUST101793,Corey,Cherry,corey.cherry1793@example.com,(763)526-2144,50451 Freeman Wall Suite 788,Port Marialand,Utah,16840,United States,VIP,2024-07-22
CUST101794,Kathleen,Garcia,kathleen.garcia1794@example.com,(768)742-3263,9033 Carson Port Apt. 105,Millermouth,Kansas,23568,United States,Returning,2023-04-05
CUST101795,Jacqueline,Garcia,jacqueline.garcia1795@example.com,755-827-8762x6023,93099 Hicks Common Suite 078,Simpsonshire,Montana,75146,United States,New,2026-06-01
CUST101796,Catherine,Robinson,catherine.robinson1796@example.com,219.219.4874x61231,1551 Charles Islands,Escobarmouth,Indiana,44178,United States,Returning,2023-04-17
CUST101797,James,Suarez,james.suarez1797@example.com,8287996668,11621 Jennifer Square Suite 514,Meganborough,South Carolina,53267,United States,Returning,2024-08-24
CUST101798,Gabrielle,Roberts,gabrielle.roberts1798@example.com,510.255.7710,5960 Kelley Ridge,Franklinmouth,North Dakota,39743,United States,New,2023-04-16
CUST101799,Jonathan,Martin,jonathan.martin1799@example.com,849-245-2125,09818 Evelyn Causeway Apt. 514,West Aaronton,Oklahoma,46200,United States,Returning,2021-09-04
CUST101800,Elizabeth,Padilla,elizabeth.padilla1800@example.com,+1-647-942-9636x41226,4392 Peterson Rapid,Smithport,Florida,33728,United States,Returning,2021-10-11
CUST101801,Amanda,Miller,amanda.miller1801@example.com,442-253-9685x2768,812 Kristopher Trafficway,Priceview,Hawaii,70873,United States,Returning,2021-11-20
CUST101802,Catherine,Freeman,catherine.freeman1802@example.com,(709)379-0963,117 Banks Freeway Apt. 702,Paulabury,New York,78955,United States,New,2025-08-02
CUST101803,Aaron,Price,aaron.price1803@example.com,437-275-8725x3717,3330 James Ways,West Stephanie,Oregon,54989,United States,Returning,2023-11-12
CUST101804,Sean,King,sean.king1804@example.com,533-611-5196,26631 Turner Forest Apt. 990,Lake Sylvia,Maryland,91126,United States,Loyalty,2026-05-22
CUST101805,David,Jones,david.jones1805@example.com,(353)666-7136x4635,28232 Mcdaniel Village Suite 852,Farmershire,Indiana,93828,United States,New,2023-09-24
CUST101806,Caitlin,Russell,caitlin.russell1806@example.com,875.683.3521x970,4123 Marcus Canyon,West Jose,New Jersey,66435,United States,Loyalty,2023-04-17
CUST101807,Alan,Potts,alan.potts1807@example.com,201-763-2703x49141,9636 Jackson Drives,East Rhondafurt,Kentucky,90182,United States,New,2024-03-21
CUST101808,Shelley,Harris,shelley.harris1808@example.com,868.579.6746x7269,33327 Lisa Village,Smithchester,Texas,63933,United States,Returning,2022-07-31
CUST101809,Carrie,Cruz,carrie.cruz1809@example.com,894-291-8514x7561,495 Raymond Viaduct,Robertsonburgh,Hawaii,66263,United States,VIP,2025-06-15
CUST101810,Ashley,Page,ashley.page1810@example.com,441-509-6615,578 Rhonda Parkways,Lauraton,Nevada,75009,United States,Returning,2021-09-06
CUST101811,James,Cervantes,james.cervantes1811@example.com,001-734-771-1202x73023,292 Steven Drive,North Kristine,Kansas,49219,United States,VIP,2026-04-06
CUST101812,Edward,Walker,edward.walker1812@example.com,+1-995-911-1399,792 Arnold Mountain,Bairdside,Hawaii,32726,United States,Loyalty,2024-11-19
CUST101813,Adrian,Arnold,adrian.arnold1813@example.com,722-996-6514x4486,06206 Kyle Springs Suite 991,Thomasburgh,Pennsylvania,67863,United States,Returning,2022-03-24
CUST101814,Bryan,Smith,bryan.smith1814@example.com,3843339141,633 Connie Alley Suite 495,Port Justinbury,Hawaii,58306,United States,New,2022-05-18
CUST101815,Margaret,Garza,margaret.garza1815@example.com,001-380-828-4416,624 April Pine,Tinaville,Tennessee,85919,United States,VIP,2025-03-12
CUST101816,Jesse,Allen,jesse.allen1816@example.com,537-905-7410,26594 Jennifer Crossroad Suite 838,Christopherchester,Iowa,41765,United States,Returning,2025-09-30
CUST101817,Zachary,Holder,zachary.holder1817@example.com,364-546-6847,901 Paige Village,West Adriennemouth,Utah,16331,United States,Returning,2022-05-23
CUST101818,Andrea,Fox,andrea.fox1818@example.com,501-746-0235,289 Connor Groves Apt. 812,West Roy,Colorado,52813,United States,VIP,2025-10-07
CUST101819,Lisa,Foster,lisa.foster1819@example.com,(671)968-9278,81938 Kyle Skyway Suite 051,Lake Lisaview,New Mexico,30987,United States,New,2021-07-27
CUST101820,Veronica,Peters,veronica.peters1820@example.com,(482)613-1148,430 Wolf Inlet,Bradleyside,South Dakota,77663,United States,Returning,2024-01-29
CUST101821,Dwayne,Murphy,dwayne.murphy1821@example.com,(634)790-0197x68933,41951 James Cape,North Scott,Missouri,51644,United States,Returning,2022-02-26
CUST101822,Thomas,Hughes,thomas.hughes1822@example.com,266-984-6482,481 Amanda Ports,Munozbury,Wyoming,37304,United States,Loyalty,2023-09-20
CUST101823,Penny,Brown,penny.brown1823@example.com,(872)447-7213x963,916 Stephanie Groves,Stephaniefort,West Virginia,92360,United States,VIP,2022-11-23
CUST101824,Michelle,Jones,michelle.jones1824@example.com,+1-301-770-6686x372,8404 Williams Way,Heatherland,Hawaii,55095,United States,VIP,2024-04-03
CUST101825,Paul,Reed,paul.reed1825@example.com,001-341-365-6667x157,07018 Heather Road,Port Michael,Nevada,64796,United States,New,2023-02-19
CUST101826,Linda,Henson,linda.henson1826@example.com,(255)525-7615,9848 Mary Mall,New Ryanhaven,West Virginia,25559,United States,Loyalty,2021-08-22
CUST101827,Lori,Harris,lori.harris1827@example.com,(329)297-8532,339 Alec Bridge,Adrianbury,New York,55599,United States,New,2024-06-26
CUST101828,Angela,Bass,angela.bass1828@example.com,+1-990-214-0565x02578,590 Evelyn Mountain,West Peterfurt,Rhode Island,09413,United States,VIP,2026-06-13
CUST101829,Renee,Black,renee.black1829@example.com,886.848.8362,3677 Stanley Station,Floreschester,Virginia,89772,United States,VIP,2026-05-29
CUST101830,Jasmine,Mahoney,jasmine.mahoney1830@example.com,(369)615-4897,245 Laura Terrace,Johnsonton,Ohio,62429,United States,Returning,2024-06-05
